SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE,SCH_TYPE_TEXT,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2017-2018,42,PENNSYLVANIA,PA,Ward L Myers El Sch,Muncy SD,1,,PA-117415303,4216230,PA-117415303-3047,421623003047,4203047,125 New St,,,Muncy,PA,17756,1740.0,125 New St,,,Muncy,PA,17756,1740.0,(570)546-3129,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,GNA El Ctr,Greater Nanticoke Area SD,1,,PA-118402603,4216290,PA-118402603-7768,421629000733,4200733,601 Kosciuszko Street,,,Nanticoke,PA,18634,,601 Kosciuszko Street,,,Nanticoke,PA,18634,,(570)735-1320,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,03,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,J F Kennedy El Sch,Greater Nanticoke Area SD,1,,PA-118402603,4216290,PA-118402603-2933,421629002933,4202933,513 Kosciuszko St,,,Nanticoke,PA,18634,2696.0,513 Kosciuszko St,,,Nanticoke,PA,18634,2696.0,(570)735-6450,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,02,02,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,K M Smith El Sch,Greater Nanticoke Area SD,1,,PA-118402603,4216290,PA-118402603-2939,421629002939,4202939,25 Robert St,,,Nanticoke,PA,18634,2099.0,25 Robert St,,,Nanticoke,PA,18634,2099.0,(570)735-3740,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,01,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Kenneth N Butz Jr El Sch,Nazareth Area SD,1,,PA-120484803,4216380,PA-120484803-8054,421638003488,4203488,960 Bushkill Center Rd,,,Nazareth,PA,18064,,960 Bushkill Center Rd,,,Nazareth,PA,18064,,(610)759-1118,http://www.be.nazarethasd.org/,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KG,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Shafer El Sch,Nazareth Area SD,1,,PA-120484803,4216380,PA-120484803-8056,421638003493,4203493,49 S Liberty St,,,Nazareth,PA,18064,,49 S Liberty St,,,Nazareth,PA,18064,,(610)759-5228,http://www.se.nazarethasd.org/,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KG,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Lower Nazareth El Sch,Nazareth Area SD,1,,PA-120484803,4216380,PA-120484803-8055,421638006717,4206717,4422 Newburg Rd,,,Nazareth,PA,18064,,4422 Newburg Rd,,,Nazareth,PA,18064,,(610)759-7311,http://www.lne.nazarethasd.org/,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KG,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Nazareth Area Intermediate Sch,Nazareth Area SD,1,,PA-120484803,4216380,PA-120484803-8053,421638007111,4207111,355 Tatamy Rd,,,Nazareth,PA,18064,,355 Tatamy Rd,,,Nazareth,PA,18064,,(484)292-1111,http://www.is.nazarethasd.org/,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,04,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Joseph E Ferderbar El Sch,Neshaminy SD,1,,PA-122097502,4216410,PA-122097502-1069,421641001069,4201069,300 Heights Lane,,,Feasterville,PA,19053,7698.0,300 Heights Lane,,,Feasterville,PA,19053,7698.0,(215)809-6370,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Miller El Sch,Neshaminy SD,1,,PA-122097502,4216410,PA-122097502-1071,421641001071,4201071,10 Cobalt Ridge Dr S,,,Levittown,PA,19057,1699.0,10 Cobalt Ridge Dr S,,,Levittown,PA,19057,1699.0,(215)809-6360,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Schweitzer El Sch,Neshaminy SD,1,,PA-122097502,4216410,PA-122097502-1072,421641001072,4201072,Harmony Road,,,Levittown,PA,19056,1498.0,Harmony Road,,,Levittown,PA,19056,1498.0,(215)809-6380,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Buck El Sch,Neshaminy SD,1,,PA-122097502,4216410,PA-122097502-5154,421641005154,4205154,143 Top Rd,,,Levittown,PA,19056,1566.0,143 Top Rd,,,Levittown,PA,19056,1566.0,(215)809-6300,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Hoover El Sch,Neshaminy SD,1,,PA-122097502,4216410,PA-122097502-7128,421641007161,4207161,500 Trenton Rd,,,Langhorne,PA,19047,5999.0,500 Trenton Rd,,,Langhorne,PA,19047,5999.0,(215)809-6340,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Tawanka El Sch,Neshaminy SD,1,,PA-122097502,4216410,PA-122097502-8374,421641007604,4207604,2055 Brownsville Rd,,,Langhorne,PA,19053,,2055 Brownsville Rd,,,Langhorne,PA,19053,,(215)809-6502,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Neshannock Memorial El Sch,Neshannock Township SD,1,,PA-104375203,4216440,PA-104375203-2688,421644002688,4202688,3832 Mitchell Road,,,New Castle,PA,16105,1061.0,3832 Mitchell Road,,,New Castle,PA,16105,1061.0,(724)652-8709,http://www.ntsd.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Woodland Hills Academy,Woodland Hills SD,1,,PA-103029902,4216500,PA-103029902-8091,421650006969,4206969,126 Monroeville Ave,,,Turtle Creek,PA,15145,,126 Monroeville Ave,,,Turtle Creek,PA,15145,,(412)824-2450,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,KG,08,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Edgewood El Sch,Woodland Hills SD,1,,PA-103029902,4216500,PA-103029902-8088,421650007015,4207015,241 Maple Ave,,,Pittsburgh,PA,15218,,241 Maple Ave,,,Pittsburgh,PA,15218,,(412)731-2238,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,PK,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Wilkins El Sch,Woodland Hills SD,1,,PA-103029902,4216500,PA-103029902-8090,421650007022,4207022,362 Churchill Rd,,,Pittsburgh,PA,15235,,362 Churchill Rd,,,Pittsburgh,PA,15235,,(412)824-3231,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KG,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Woodland Hills Intermediate Sch,Woodland Hills SD,1,,PA-103029902,4216500,PA-103029902-8352,421650007553,4207553,7600 Evans St,,,Pittsburgh,PA,15218,,7600 Evans St,,,Pittsburgh,PA,15218,,(412)351-0698,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,04,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,New Brighton Area El Sch,New Brighton Area SD,1,,PA-127045653,4216530,PA-127045653-6720,421653006720,4206720,3200 43rd St,,,New Brighton,PA,15066,2658.0,3200 43rd St,,,New Brighton,PA,15066,2658.0,(724)843-1194,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Croton Pre-Kdg Ctr,New Castle Area SD,1,,PA-104375302,4216620,PA-104375302-2701,421662002701,4202701,420 Fern St,,,New Castle,PA,16101,2684.0,420 Fern St,,,New Castle,PA,16101,2684.0,(724)656-4815,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,PK,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Washington Intrmd Sch,New Castle Area SD,1,,PA-104375302,4216620,PA-104375302-7164,421662007218,4207218,101 East Euclid Avenue,,,New Castle,PA,16105,,101 East Euclid Avenue,,,New Castle,PA,16105,,(724)656-4729,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,03,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Harry W Lockley Early Learning Center,New Castle Area SD,1,,PA-104375302,4216620,PA-104375302-8319,421662007541,4207541,900 East Main St.,,,New Castle,PA,16101,3316.0,900 East Main St.,,,New Castle,PA,16101,3316.0,(724)656-4735,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,02,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Martin Sch,New Kensington-Arnold SD,1,,PA-107656303,4216740,PA-107656303-4466,421674004466,4204466,1800 Seventh Street Rd,,,New Kensington,PA,15068,5118.0,1800 Seventh Street Rd,,,New Kensington,PA,15068,5118.0,(724)335-4401,http://www.nkasd.com/schools/martin-elementary-school/,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,KG,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Berkey Sch,New Kensington-Arnold SD,1,,PA-107656303,4216740,PA-107656303-8321,421674007533,4207533,1739 Victoria Ave,,,Arnold,PA,15068,4107.0,1739 Victoria Ave,,,Arnold,PA,15068,4107.0,(724)335-1713,http://www.nkasd.com/schools/hd-berkey-school/,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,01,02,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Roy A. Hunt El Sch,New Kensington-Arnold SD,1,,PA-107656303,4216740,PA-107656303-8322,421674007538,4207538,1701 Alcoa Dr,,,Arnold,PA,15068,4098.0,1701 Alcoa Dr,,,Arnold,PA,15068,4098.0,(724)335-2511,http://www.nkasd.com/schools/roy-a-hunt-elementary-school/,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,03,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,New Hope-Solebury Upper El Sch,New Hope-Solebury SD,1,,PA-122097604,4216860,PA-122097604-7830,421686000851,4200851,186 West Bridge Street,,,New Hope,PA,18938,,186 West Bridge Street,,,New Hope,PA,18938,,(215)862-8026,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,03,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,New Hope-Solebury Lower El Sch,New Hope-Solebury SD,1,,PA-122097604,4216860,PA-122097604-1082,421686001082,4201082,3020 North Sugan Road,PO Box 569,,Solebury,PA,18963,569.0,3020 North Sugan Road,,,Solebury,PA,18963,569.0,(215)297-5438,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,02,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Newport El Sch,Newport SD,1,,PA-115504003,4216890,PA-115504003-5260,421689005260,4205260,559 North 5th St,PO Box 9,,Newport,PA,17074,9.0,559 North 5th St,,,Newport,PA,17074,9.0,(717)567-3806,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Whitehall El Sch,Norristown Area SD,1,,PA-123465602,4216980,PA-123465602-7364,421698000047,4200047,399 N Whitehall Rd,,,Norristown,PA,19403,2711.0,399 N Whitehall Rd,,,Norristown,PA,19403,2711.0,(610)630-6000,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Cole Manor El Sch,Norristown Area SD,1,,PA-123465602,4216980,PA-123465602-3263,421698003263,4203263,2350 Springview Rd,,,Norristown,PA,19401,1957.0,2350 Springview Rd,,,Norristown,PA,19401,1957.0,(610)275-5525,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Hancock El Sch,Norristown Area SD,1,,PA-123465602,4216980,PA-123465602-3318,421698003318,4203318,Arch & Summit Streets,,,Norristown,PA,19401,,Arch & Summit Streets,,,Norristown,PA,19401,,(610)275-5522,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,01,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Marshall Street El Sch,Norristown Area SD,1,,PA-123465602,4216980,PA-123465602-3408,421698003408,4203408,1525 W Marshall St,,,Norristown,PA,19403,3233.0,1525 W Marshall St,,,Norristown,PA,19403,3233.0,(610)630-8550,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Gotwals El Sch,Norristown Area SD,1,,PA-123465602,4216980,PA-123465602-5080,421698005080,4205080,1 E Oak St,,,Norristown,PA,19401,3951.0,1 E Oak St,,,Norristown,PA,19401,3951.0,(610)275-1077,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,01,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Paul V Fly El Sch,Norristown Area SD,1,,PA-123465602,4216980,PA-123465602-5253,421698005253,4205253,2920 Potshop Rd,,,Norristown,PA,19403,3817.0,2920 Potshop Rd,,,Norristown,PA,19403,3817.0,(610)630-0380,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,KG,04,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Ray S. Musselman Learning Center,Norristown Area SD,1,,PA-123465602,4216980,PA-123465602-8313,421698007528,4207528,1020 Sandy Street,,,Norristown,PA,19401,,1020 Sandy Street,,,Norristown,PA,19401,,(484)270-2140,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,KG,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Marshall El Sch,North Allegheny SD,1,,PA-103026852,4217010,PA-103026852-7346,421701000023,4200023,5135 Wexford Run Rd,,,Wexford,PA,15090,7458.0,5135 Wexford Run Rd,,,Wexford,PA,15090,7458.0,(724)935-4044,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Bradford Woods El Sch,North Allegheny SD,1,,PA-103026852,4217010,PA-103026852-0263,421701000263,4200263,41 Forest Road,,,Bradford Woods,PA,15015,,41 Forest Road,,,Bradford Woods,PA,15015,,(724)935-5081,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Franklin El Sch,North Allegheny SD,1,,PA-103026852,4217010,PA-103026852-0265,421701000265,4200265,2401 Rochester Rd,,,Sewickley,PA,15143,8606.0,2401 Rochester Rd,,,Sewickley,PA,15143,8606.0,(412)366-9663,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Ingomar El Sch,North Allegheny SD,1,,PA-103026852,4217010,PA-103026852-0266,421701000266,4200266,602 W Ingomar Rd,,,Pittsburgh,PA,15237,6906.0,602 W Ingomar Rd,,,Pittsburgh,PA,15237,6906.0,(412)366-9665,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,McKnight El Sch,North Allegheny SD,1,,PA-103026852,4217010,PA-103026852-0268,421701000268,4200268,500 Cumberland Rd,,,Pittsburgh,PA,15237,5414.0,500 Cumberland Rd,,,Pittsburgh,PA,15237,5414.0,(412)635-4105,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Peebles El Sch,North Allegheny SD,1,,PA-103026852,4217010,PA-103026852-0269,421701000269,4200269,8625 Peebles Rd,,,Pittsburgh,PA,15237,5721.0,8625 Peebles Rd,,,Pittsburgh,PA,15237,5721.0,(412)366-9667,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Hosack El Sch,North Allegheny SD,1,,PA-103026852,4217010,PA-103026852-6603,421701006603,4206603,9275 Peebles Rd,,,Allison Park,PA,15101,1926.0,9275 Peebles Rd,,,Allison Park,PA,15101,1926.0,(412)366-9664,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Dassa McKinney El Sch,Moniteau SD,1,,PA-104105353,4217100,PA-104105353-6605,421710006605,4206605,391 Hooker Rd,,,West Sunbury,PA,16061,2713.0,391 Hooker Rd,,,West Sunbury,PA,16061,2713.0,(724)637-2321,http://www.moniteau.k12.pa.us/dassa.htm,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,North Clarion Co El Sch,North Clarion County SD,1,,PA-106167504,4217130,PA-106167504-5139,421713005139,4205139,10439 Route 36,,,Tionesta,PA,16353,9199.0,10439 Route 36,,,Tionesta,PA,16353,9199.0,(814)744-8541,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Earle C Davis Primary,North East SD,1,,PA-105258303,4217160,PA-105258303-4946,421716004946,4204946,50 E Division St,,,North East,PA,16428,1351.0,50 E Division St,,,North East,PA,16428,1351.0,(814)725-8671,http://www.nesd1.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,02,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,North East Intrmd El,North East SD,1,,PA-105258303,4217160,PA-105258303-6144,421716006144,4206144,50 E Division Street,,,North East,PA,16428,1317.0,50 E Division Street,,,North East,PA,16428,1317.0,(814)725-8671,http://www.nesd1.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,03,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,McIntyre El Sch,North Hills SD,1,,PA-103026902,4217220,PA-103026902-8052,421722000004,4200004,200 McIntyre Rd,,,Pittsburgh,PA,15237,,200 McIntyre Rd,,,Pittsburgh,PA,15237,,(412)318-1622,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,West View El Sch,North Hills SD,1,,PA-103026902,4217220,PA-103026902-0290,421722000290,4200290,47 Chalfonte Ave,,,Pittsburgh,PA,15229,1824.0,47 Chalfonte Ave,,,Pittsburgh,PA,15229,1824.0,(412)318-1502,http://www.nhsd.net,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Ross El Sch,North Hills SD,1,,PA-103026902,4217220,PA-103026902-0291,421722000291,4200291,90 Houston Rd,,,Pittsburgh,PA,15237,3699.0,90 Houston Rd,,,Pittsburgh,PA,15237,3699.0,(412)318-1542,http://www.nhsd.nete,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Highcliff El Sch,North Hills SD,1,,PA-103026902,4217220,PA-103026902-8142,421722007348,4207348,156 Peony Ave,,,Pittsburgh,PA,15229,,156 Peony Ave,,,Pittsburgh,PA,15229,,(412)318-1582,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Bridle Path El Sch,North Penn SD,1,,PA-123465702,4217280,PA-123465702-7406,421728000133,4200133,200 Bridle Path Rd,,,Lansdale,PA,19446,1567.0,200 Bridle Path Rd,,,Lansdale,PA,19446,1567.0,(215)362-2200,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Walton Farm El Sch,North Penn SD,1,,PA-123465702,4217280,PA-123465702-7407,421728000134,4200134,1610 Allentown Rd,,,Lansdale,PA,19446,4064.0,1610 Allentown Rd,,,Lansdale,PA,19446,4064.0,(215)855-8800,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Kulp El Sch,North Penn SD,1,,PA-123465702,4217280,PA-123465702-3275,421728003275,4203275,801 Cowpath Rd,,,Hatfield,PA,19440,2699.0,801 Cowpath Rd,,,Hatfield,PA,19440,2699.0,(215)368-3061,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,York Avenue El Sch,North Penn SD,1,,PA-123465702,4217280,PA-123465702-3278,421728003278,4203278,700 York Ave,,,Lansdale,PA,19446,3331.0,700 York Ave,,,Lansdale,PA,19446,3331.0,(215)368-6002,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Oak Park El Sch,North Penn SD,1,,PA-123465702,4217280,PA-123465702-3280,421728003280,4203280,500 Squirrel Ln,,,Lansdale,PA,19446,1399.0,500 Squirrel Ln,,,Lansdale,PA,19446,1399.0,(215)368-4017,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
