,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Incident Zip,Incident Address,Address Type,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane)
4618,40820308,11/08/2016 07:50:35 PM,01/09/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,547 72 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4619,40820313,07/26/2018 11:18:26 AM,07/27/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3 QUINCY STREET,,Unspecified BROOKLYN,BROOKLYN,,
4620,40820315,07/23/2018 06:54:31 AM,07/25/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,237 79 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4621,40820316,05/04/2018 09:28:29 AM,05/07/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1437 80 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4622,40820320,08/05/2016 01:57:57 PM,01/04/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2414 84 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4623,40820324,07/06/2016 09:18:26 AM,07/06/2016 09:18:26 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,182 ROCKAWAY AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4624,40820328,10/19/2017 10:36:45 AM,10/24/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,94 RALPH AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4625,40820331,09/20/2017 11:54:18 AM,10/13/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,123 87 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4626,40820334,07/27/2017 06:12:38 AM,07/27/2017 06:12:38 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,8953 15 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4627,40820335,01/25/2016 03:29:16 PM,01/29/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1120 81 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4628,40820336,01/24/2016 10:06:29 PM,01/29/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,527 CONEY ISLAND AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4629,40820338,12/16/2012 01:00:15 PM,03/19/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,21-50 73 STREET,,Unspecified QUEENS,QUEENS,,
4630,40820340,05/16/2017 03:46:39 PM,05/18/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2214 CHURCH AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4631,40820341,07/11/2012 02:45:22 PM,07/17/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,39-77 58 ST,,Unspecified QUEENS,QUEENS,,
4632,40820343,06/22/2012 11:02:43 AM,06/22/2012 11:02:43 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,305 BEACH 70 STREET,,Unspecified QUEENS,QUEENS,,
4633,40820345,01/27/2017 11:05:16 AM,01/27/2017 11:05:16 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,237 79 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4634,40820346,09/26/2011 07:05:59 PM,03/23/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,31-15 84 STREET,,Unspecified QUEENS,QUEENS,,
4635,40820348,12/13/2016 01:36:01 PM,12/16/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,282 SOUTH 5 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4636,40820350,01/29/2011 10:42:10 AM,01/29/2011 10:42:10 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,137-31 170 STREET,,Unspecified QUEENS,QUEENS,,
4637,40820354,09/20/2011 01:08:11 PM,09/22/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,521 EVERGREEN AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4638,40820357,08/06/2011 02:37:11 PM,08/15/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,605 LOGAN STREET,,Unspecified BROOKLYN,BROOKLYN,,
4639,40820358,02/01/2018 10:55:13 AM,03/24/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,18-30 43 STREET,,Unspecified QUEENS,QUEENS,,
4640,40820359,08/05/2011 02:59:53 PM,08/05/2011 02:59:53 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2210 NEWKIRK AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4641,40820360,08/05/2011 01:10:26 PM,08/05/2011 01:10:26 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,350 5 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4642,40820361,01/25/2018 01:45:30 PM,01/25/2018 01:45:30 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,95-33 40 ROAD,,Unspecified QUEENS,QUEENS,,
4643,40820366,09/16/2011 12:13:30 PM,09/22/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,670 90 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4644,40820367,02/11/2017 07:20:49 PM,02/23/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,61-60 56 DRIVE,,Unspecified QUEENS,QUEENS,,
4645,40820372,10/03/2016 12:59:47 PM,10/04/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,31-78 34 STREET,,Unspecified QUEENS,QUEENS,,
4646,40820373,10/02/2016 04:25:51 AM,02/07/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,89-31 201 STREET,,Unspecified QUEENS,QUEENS,,
4647,40820377,11/21/2017 04:58:49 PM,11/22/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2819 WEST 17 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4648,40820378,05/04/2016 08:16:20 AM,05/10/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,72 CALYER STREET,,Unspecified BROOKLYN,BROOKLYN,,
4649,40820380,07/26/2017 02:05:46 PM,07/27/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3803 NAUTILUS AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4650,40820383,07/25/2017 09:15:34 PM,07/28/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3415 FARRAGUT ROAD,,Unspecified BROOKLYN,BROOKLYN,,
4651,40820384,06/29/2017 04:56:37 PM,07/31/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,731 GREENE AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4652,40820388,05/17/2017 07:21:51 AM,05/18/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,133 GARAGE VAN SICKLEN STREET,,Unspecified BROOKLYN,BROOKLYN,,
4653,20828224,07/13/2011 01:40:00 PM,07/15/2011 12:00:00 PM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,11436,,INTERSECTION,12 QUEENS,QUEENS,1041916,187261
4654,40820389,05/17/2017 06:09:58 AM,05/18/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1260 OCEAN AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4655,40820392,06/22/2012 10:59:26 AM,06/22/2012 10:59:26 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,532 BEACH 72 STREET,,Unspecified QUEENS,QUEENS,,
4656,40820394,03/09/2017 04:31:35 PM,05/03/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1082 EAST 19 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4657,40820396,03/09/2017 09:52:22 AM,04/21/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,230 MADISON STREET,,Unspecified BROOKLYN,BROOKLYN,,
4658,40820397,01/25/2011 12:52:06 PM,01/25/2011 12:52:06 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,111-58 114 STREET,,Unspecified QUEENS,QUEENS,,
4659,40820401,10/06/2016 02:52:02 PM,10/27/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2209 CONEY ISLAND AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4660,40820402,07/22/2018 10:14:15 AM,07/25/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,237 79 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4661,40820403,07/21/2018 12:48:58 PM,07/25/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,237 79 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4662,40820405,08/03/2016 03:13:11 PM,08/15/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,283 COOPER STREET,,Unspecified BROOKLYN,BROOKLYN,,
4663,40820408,06/01/2016 01:33:08 PM,06/06/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1734 PRESIDENT STREET,,Unspecified BROOKLYN,BROOKLYN,,
4664,40820409,06/01/2016 07:48:28 AM,06/02/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,4810 AVENUE I,,Unspecified BROOKLYN,BROOKLYN,,
4665,40820412,09/19/2017 02:41:52 PM,12/06/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1609 OCEAN AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4666,40820414,09/18/2017 05:05:15 PM,09/22/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,414 16 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4667,40820419,02/27/2016 01:16:07 PM,03/03/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,JEFFERSON STREET,,Unspecified BROOKLYN,BROOKLYN,,
4668,40820425,10/24/2011 02:32:40 PM,10/24/2011 02:32:40 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,176 MALTA STREET,,Unspecified BROOKLYN,BROOKLYN,,
4669,40820426,09/26/2015 01:01:36 PM,05/09/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,114-17 180 STREET,,Unspecified QUEENS,QUEENS,,
4670,40820429,06/01/2015 07:18:29 PM,03/01/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,22-55 31 STREET,,Unspecified QUEENS,QUEENS,,
4671,40820432,11/17/2014 08:46:40 AM,12/16/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,63-67 76 STREET,,Unspecified QUEENS,QUEENS,,
4672,40820433,09/02/2011 12:34:14 PM,09/02/2011 12:34:14 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1938 PROSPECT PLACE,,Unspecified BROOKLYN,BROOKLYN,,
4673,40820434,07/01/2014 06:42:37 PM,09/16/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,50-37 68 STREET,,Unspecified QUEENS,QUEENS,,
4674,40820440,01/21/2014 09:16:16 AM,02/11/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,149-24 84 STREET,,Unspecified QUEENS,QUEENS,,
4675,40820443,06/06/2011 11:27:41 AM,06/14/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1827 EAST 18 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4676,40820445,05/20/2011 12:20:45 PM,05/20/2011 12:20:45 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,222-24 141 AVENUE,,Unspecified QUEENS,QUEENS,,
4677,40820446,05/20/2011 08:32:06 AM,05/23/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,34-11 CRESCENT STREET,,Unspecified QUEENS,QUEENS,,
4678,40820448,10/06/2016 10:46:25 PM,10/17/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,24 FILLMORE PLACE,,Unspecified BROOKLYN,BROOKLYN,,
4679,40820453,07/20/2018 12:52:20 PM,07/20/2018 12:52:20 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,421 RIDGEWOOD AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4680,40820457,01/09/2018 11:21:33 AM,01/16/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1347 PACIFIC STREET,,Unspecified BROOKLYN,BROOKLYN,,
4681,40820458,01/05/2018 08:33:35 AM,01/08/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1084 BEDFORD AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4682,40820460,07/01/2016 03:45:09 PM,12/19/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1068 BROADWAY,,Unspecified BROOKLYN,BROOKLYN,,
4683,40820463,05/03/2016 11:07:30 AM,05/09/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,60 CLARKSON AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4684,40820471,02/27/2016 10:01:23 AM,03/03/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,387 SOUTH 4 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4685,40820472,08/23/2017 12:27:05 PM,08/24/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,330 EAST 22 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4686,40820473,08/23/2017 11:23:49 AM,08/24/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,21 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4687,40820479,12/03/2012 03:03:35 PM,12/03/2012 03:03:35 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,129-10 GUY R BREWER BOULEVARD,,Unspecified QUEENS,QUEENS,,
4688,40820480,06/20/2012 04:44:54 PM,08/28/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,132-06 AVERY AVENUE,,Unspecified QUEENS,QUEENS,,
4689,40820483,01/19/2012 09:14:28 AM,01/19/2012 09:14:28 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,86-34 125 STREET,,Unspecified QUEENS,QUEENS,,
4690,40820485,01/24/2017 12:33:51 PM,01/26/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,503 61 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4691,40820486,01/20/2017 10:40:23 AM,01/25/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,444 GRAHAM AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4692,40820488,02/26/2015 12:59:25 PM,02/27/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,556 THOMAS BOYLAND STREET,,Unspecified BROOKLYN,BROOKLYN,,
4693,40820489,02/26/2015 09:18:03 AM,02/27/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,688 SACKETT STREET,,Unspecified BROOKLYN,BROOKLYN,,
4694,40820491,12/08/2016 09:47:32 AM,12/13/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,76 PALMETTO STREET,,Unspecified BROOKLYN,BROOKLYN,,
4695,40820499,01/19/2018 06:32:15 PM,02/13/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,84-33 57 ROAD,,Unspecified QUEENS,QUEENS,,
4696,40820509,02/08/2017 10:15:55 AM,03/09/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,134-40 CHERRY AVENUE,,Unspecified QUEENS,QUEENS,,
4697,40820518,09/19/2017 06:55:39 PM,09/25/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11 OCEAN PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
4698,40820520,02/29/2016 12:33:59 PM,03/02/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,677 PENNSYLVANIA AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4699,40820523,02/29/2016 07:17:33 AM,03/03/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,175 MORGAN AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4700,40820524,08/23/2017 12:15:22 PM,08/23/2017 12:15:22 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,92 EMERSON PLACE,,Unspecified BROOKLYN,BROOKLYN,,
4701,40820528,07/25/2017 11:24:38 AM,07/25/2017 11:24:38 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,844 HERKIMER STREET,,Unspecified BROOKLYN,BROOKLYN,,
4702,40820532,11/29/2012 12:32:02 PM,11/29/2012 12:32:02 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,18-83 PUTNAM AVENUE,,Unspecified QUEENS,QUEENS,,
4703,40820537,06/19/2012 04:38:17 PM,06/19/2012 04:38:17 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,97-28 99 STREET,,Unspecified QUEENS,QUEENS,,
4704,40820539,11/04/2016 10:34:59 AM,11/07/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,56 GARFIELD PLACE,,Unspecified BROOKLYN,BROOKLYN,,
4705,40820540,11/10/2014 08:39:48 PM,11/13/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,209 CLINTON AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4706,40820542,11/10/2014 12:15:48 PM,11/13/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,170 SPENCER STREET,,Unspecified BROOKLYN,BROOKLYN,,
4707,40820544,10/03/2016 07:17:01 AM,10/11/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,113 CONGRESS STREET,,Unspecified BROOKLYN,BROOKLYN,,
4708,40820545,11/09/2014 12:49:14 PM,11/10/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,25 WAVERLY AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
4709,40820550,08/02/2016 07:27:07 PM,08/05/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,128 INDIA STREET,,Unspecified BROOKLYN,BROOKLYN,,
4710,40820552,08/25/2014 11:57:30 AM,08/28/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,364 MENAHAN STREET,,Unspecified BROOKLYN,BROOKLYN,,
4711,40820554,07/29/2016 02:46:54 PM,08/02/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1047 OVINTON AVE,,Unspecified BROOKLYN,BROOKLYN,,
4712,40820557,07/21/2014 09:42:34 AM,07/25/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,764 53 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4713,40820559,06/28/2016 02:07:24 PM,07/01/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,68 MONTAGUE STREET,,Unspecified BROOKLYN,BROOKLYN,,
4714,40820561,09/13/2016 11:53:53 AM,09/15/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1090 EASTERN PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
4715,40820571,07/11/2016 12:31:20 PM,07/14/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,195 SOUTH 4 STREET,,Unspecified BROOKLYN,BROOKLYN,,
4716,40820575,05/10/2016 08:41:58 AM,05/10/2016 08:41:58 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,49 RIVER STREET,,Unspecified BROOKLYN,BROOKLYN,,
4717,40820579,06/14/2014 07:19:55 PM,06/17/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,79-20 WINCHESTER BOULEVARD,,Unspecified QUEENS,QUEENS,,
4718,40820581,03/07/2016 10:21:14 AM,03/08/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,OCEAN PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
4719,40820584,06/19/2012 04:36:28 PM,06/19/2012 04:36:28 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,94-18 76 STREET,,Unspecified QUEENS,QUEENS,,
4720,40820585,06/19/2012 04:27:11 PM,06/19/2012 04:27:11 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,80-33 88 ROAD,,Unspecified QUEENS,QUEENS,,
4721,40820587,01/19/2012 01:25:59 PM,01/19/2012 01:25:59 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,69-68 57 DRIVE,,Unspecified QUEENS,QUEENS,,
4722,40820593,12/08/2016 08:26:53 PM,12/13/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,118 OAK STREET,,Unspecified BROOKLYN,BROOKLYN,,
